Namespace(activation_function='relu', arch_embedding_size='4-3-2', arch_interaction_itself=False, arch_interaction_op='dot', arch_mlp_bot='13-512-256-64-128', arch_mlp_top='512-256-1', arch_sparse_feature_size=128, data_generation='dataset', data_randomize='total', data_set='kaggle', data_size=1, data_sub_sample_rate=0.0, data_trace_enable_padding=False, data_trace_file='./input/dist_emb_j.log', debug_mode=False, enable_profiling=False, inference_only=False, learning_rate=0.01, load_model='', loss_function='bce', loss_threshold=0.0, loss_weights='1.0-1.0', lr_decay_start_step=0, lr_num_decay_steps=0, lr_num_warmup_steps=0, max_ind_range=-1, md_flag=False, md_round_dims=False, md_temperature=0.3, md_threshold=200, memory_map=True, mini_batch_size=128, mlperf_acc_threshold=0.0, mlperf_auc_threshold=0.0, mlperf_bin_loader=False, mlperf_bin_shuffle=False, mlperf_logging=False, nepochs=1, num_batches=0, num_indices_per_lookup=10, num_indices_per_lookup_fixed=False, num_workers=0, numpy_rand_seed=123, plot_compute_graph=False, print_freq=1024, print_precision=5, print_time=True, processed_data_file='./input/kaggleAdDisplayChallenge_processed.npz', qr_collisions=4, qr_flag=False, qr_operation='mult', qr_threshold=200, raw_data_file='./input/train.txt', round_targets=True, save_model='saved_models/full', save_onnx=False, sync_dense_params=True, test_freq=10240, test_mini_batch_size=-1, test_num_workers=16, use_gpu=True)
Using 1 GPU(s)...
Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
Sparse features= 26, Dense features= 13
Reading pre-processed data=./input/kaggleAdDisplayChallenge_processed.npz
Sparse features= 26, Dense features= 13
****************************************
4322150465
******************************************
time/loss/accuracy (if enabled):
Finished training it 1024/306969 of epoch 0, 11.43 ms/it, loss 0.535119, accuracy 73.717 %
Finished training it 18432/306969 of epoch 0, 11.92 ms/it, loss 0.482006, accuracy 77.457 %
Finished training it 19456/306969 of epoch 0, 11.92 ms/it, loss 0.481374, accuracy 77.457 %
Finished training it 20480/306969 of epoch 0, 11.92 ms/it, loss 0.479214, accuracy 77.458 %
Saving model to saved_models/full
Testing at - 20480/306969 of epoch 0, loss 0.483141, accuracy 77.239 %, best 77.239 %
Finished training it 21504/306969 of epoch 0, 11.92 ms/it, loss 0.478941, accuracy 77.580 %
Finished training it 22528/306969 of epoch 0, 11.92 ms/it, loss 0.477451, accuracy 77.674 %
Finished training it 23552/306969 of epoch 0, 11.92 ms/it, loss 0.476001, accuracy 77.687 %
Finished training it 24576/306969 of epoch 0, 11.92 ms/it, loss 0.475296, accuracy 77.803 %
Finished training it 25600/306969 of epoch 0, 11.94 ms/it, loss 0.474006, accuracy 77.941 %
Finished training it 26624/306969 of epoch 0, 11.93 ms/it, loss 0.475148, accuracy 77.752 %
Finished training it 27648/306969 of epoch 0, 11.91 ms/it, loss 0.473455, accuracy 77.949 %
Finished training it 28672/306969 of epoch 0, 11.94 ms/it, loss 0.472649, accuracy 78.004 %
Finished training it 29696/306969 of epoch 0, 11.95 ms/it, loss 0.470140, accuracy 77.974 %
Finished training it 30720/306969 of epoch 0, 11.94 ms/it, loss 0.471570, accuracy 77.998 %
Saving model to saved_models/full
Testing at - 30720/306969 of epoch 0, loss 0.478213, accuracy 77.543 %, best 77.543 %
Finished training it 31744/306969 of epoch 0, 12.30 ms/it, loss 0.470574, accuracy 77.972 %
Finished training it 32768/306969 of epoch 0, 12.25 ms/it, loss 0.471166, accuracy 78.021 %
Finished training it 33792/306969 of epoch 0, 12.31 ms/it, loss 0.468700, accuracy 78.104 %
Finished training it 34816/306969 of epoch 0, 12.20 ms/it, loss 0.468329, accuracy 78.319 %
Finished training it 35840/306969 of epoch 0, 11.83 ms/it, loss 0.466916, accuracy 78.167 %
Finished training it 36864/306969 of epoch 0, 11.86 ms/it, loss 0.469369, accuracy 78.088 %
Finished training it 37888/306969 of epoch 0, 11.82 ms/it, loss 0.466464, accuracy 78.210 %
Finished training it 38912/306969 of epoch 0, 11.80 ms/it, loss 0.468255, accuracy 78.172 %
Finished training it 39936/306969 of epoch 0, 11.83 ms/it, loss 0.465887, accuracy 78.320 %
Finished training it 40960/306969 of epoch 0, 11.84 ms/it, loss 0.466606, accuracy 78.242 %
Saving model to saved_models/full
Testing at - 40960/306969 of epoch 0, loss 0.471840, accuracy 77.844 %, best 77.844 %
Finished training it 41984/306969 of epoch 0, 11.86 ms/it, loss 0.462984, accuracy 78.446 %
Finished training it 43008/306969 of epoch 0, 11.81 ms/it, loss 0.464766, accuracy 78.391 %
Finished training it 44032/306969 of epoch 0, 11.85 ms/it, loss 0.466741, accuracy 78.168 %
Finished training it 45056/306969 of epoch 0, 11.89 ms/it, loss 0.465773, accuracy 78.294 %
Finished training it 46080/306969 of epoch 0, 11.85 ms/it, loss 0.466563, accuracy 78.267 %
Finished training it 47104/306969 of epoch 0, 11.87 ms/it, loss 0.464370, accuracy 78.419 %
Finished training it 48128/306969 of epoch 0, 11.93 ms/it, loss 0.461656, accuracy 78.542 %
Finished training it 49152/306969 of epoch 0, 11.94 ms/it, loss 0.464590, accuracy 78.447 %
Finished training it 50176/306969 of epoch 0, 11.94 ms/it, loss 0.463825, accuracy 78.405 %
Finished training it 51200/306969 of epoch 0, 11.90 ms/it, loss 0.464450, accuracy 78.280 %
Saving model to saved_models/full
Testing at - 51200/306969 of epoch 0, loss 0.468778, accuracy 78.017 %, best 78.017 %
Finished training it 52224/306969 of epoch 0, 11.97 ms/it, loss 0.464178, accuracy 78.410 %
Finished training it 53248/306969 of epoch 0, 11.91 ms/it, loss 0.464456, accuracy 78.355 %
Finished training it 54272/306969 of epoch 0, 11.95 ms/it, loss 0.461842, accuracy 78.497 %
Finished training it 55296/306969 of epoch 0, 11.96 ms/it, loss 0.461437, accuracy 78.511 %
Finished training it 56320/306969 of epoch 0, 11.96 ms/it, loss 0.459964, accuracy 78.683 %
Finished training it 57344/306969 of epoch 0, 11.95 ms/it, loss 0.462303, accuracy 78.437 %
Finished training it 58368/306969 of epoch 0, 11.94 ms/it, loss 0.462935, accuracy 78.386 %
Finished training it 59392/306969 of epoch 0, 11.95 ms/it, loss 0.460326, accuracy 78.586 %
Finished training it 60416/306969 of epoch 0, 11.95 ms/it, loss 0.459445, accuracy 78.598 %
Finished training it 61440/306969 of epoch 0, 11.95 ms/it, loss 0.462023, accuracy 78.411 %
Saving model to saved_models/full
Testing at - 61440/306969 of epoch 0, loss 0.467118, accuracy 78.064 %, best 78.064 %
Finished training it 62464/306969 of epoch 0, 11.95 ms/it, loss 0.458983, accuracy 78.622 %
Finished training it 63488/306969 of epoch 0, 11.94 ms/it, loss 0.460747, accuracy 78.511 %
Finished training it 64512/306969 of epoch 0, 11.93 ms/it, loss 0.461927, accuracy 78.438 %
Finished training it 65536/306969 of epoch 0, 11.94 ms/it, loss 0.458729, accuracy 78.745 %
Finished training it 66560/306969 of epoch 0, 11.92 ms/it, loss 0.461795, accuracy 78.439 %
Finished training it 67584/306969 of epoch 0, 11.98 ms/it, loss 0.461410, accuracy 78.567 %
Finished training it 68608/306969 of epoch 0, 11.94 ms/it, loss 0.461301, accuracy 78.535 %
Finished training it 69632/306969 of epoch 0, 12.13 ms/it, loss 0.461344, accuracy 78.523 %
Finished training it 70656/306969 of epoch 0, 12.42 ms/it, loss 0.459613, accuracy 78.665 %
Finished training it 71680/306969 of epoch 0, 12.42 ms/it, loss 0.457775, accuracy 78.642 %
Saving model to saved_models/full
Testing at - 71680/306969 of epoch 0, loss 0.464938, accuracy 78.204 %, best 78.204 %
Finished training it 72704/306969 of epoch 0, 12.43 ms/it, loss 0.460018, accuracy 78.497 %
Finished training it 73728/306969 of epoch 0, 12.45 ms/it, loss 0.459937, accuracy 78.547 %
Finished training it 74752/306969 of epoch 0, 12.47 ms/it, loss 0.461984, accuracy 78.404 %
Finished training it 75776/306969 of epoch 0, 12.46 ms/it, loss 0.462242, accuracy 78.437 %
Finished training it 76800/306969 of epoch 0, 12.46 ms/it, loss 0.457755, accuracy 78.724 %
Finished training it 77824/306969 of epoch 0, 12.45 ms/it, loss 0.455858, accuracy 78.726 %
Finished training it 78848/306969 of epoch 0, 12.48 ms/it, loss 0.459610, accuracy 78.585 %
Finished training it 79872/306969 of epoch 0, 12.47 ms/it, loss 0.460334, accuracy 78.505 %
Finished training it 80896/306969 of epoch 0, 12.46 ms/it, loss 0.461439, accuracy 78.576 %
Finished training it 81920/306969 of epoch 0, 12.46 ms/it, loss 0.457724, accuracy 78.690 %
Testing at - 81920/306969 of epoch 0, loss 0.464441, accuracy 78.178 %, best 78.204 %
Finished training it 82944/306969 of epoch 0, 11.96 ms/it, loss 0.459640, accuracy 78.612 %
Finished training it 83968/306969 of epoch 0, 11.94 ms/it, loss 0.456208, accuracy 78.908 %
Finished training it 84992/306969 of epoch 0, 11.94 ms/it, loss 0.458647, accuracy 78.777 %
Finished training it 86016/306969 of epoch 0, 11.92 ms/it, loss 0.459615, accuracy 78.658 %
Finished training it 87040/306969 of epoch 0, 11.94 ms/it, loss 0.458015, accuracy 78.692 %
Finished training it 88064/306969 of epoch 0, 11.95 ms/it, loss 0.456044, accuracy 78.764 %
Finished training it 89088/306969 of epoch 0, 11.96 ms/it, loss 0.458407, accuracy 78.544 %
Finished training it 90112/306969 of epoch 0, 11.96 ms/it, loss 0.461099, accuracy 78.419 %
Finished training it 91136/306969 of epoch 0, 11.94 ms/it, loss 0.455424, accuracy 78.942 %
Finished training it 92160/306969 of epoch 0, 11.95 ms/it, loss 0.460403, accuracy 78.651 %
Saving model to saved_models/full
Testing at - 92160/306969 of epoch 0, loss 0.464369, accuracy 78.293 %, best 78.293 %
Finished training it 93184/306969 of epoch 0, 11.92 ms/it, loss 0.453410, accuracy 78.872 %
Finished training it 94208/306969 of epoch 0, 12.31 ms/it, loss 0.458758, accuracy 78.530 %
Finished training it 95232/306969 of epoch 0, 12.42 ms/it, loss 0.458683, accuracy 78.506 %
Finished training it 96256/306969 of epoch 0, 12.42 ms/it, loss 0.455523, accuracy 78.839 %
Finished training it 97280/306969 of epoch 0, 12.41 ms/it, loss 0.457981, accuracy 78.754 %
Finished training it 98304/306969 of epoch 0, 12.39 ms/it, loss 0.455903, accuracy 78.675 %
Finished training it 99328/306969 of epoch 0, 12.40 ms/it, loss 0.455770, accuracy 78.834 %
Finished training it 100352/306969 of epoch 0, 12.38 ms/it, loss 0.456172, accuracy 78.815 %
Finished training it 101376/306969 of epoch 0, 12.40 ms/it, loss 0.454585, accuracy 78.830 %
Finished training it 102400/306969 of epoch 0, 12.24 ms/it, loss 0.457191, accuracy 78.680 %
Saving model to saved_models/full
Testing at - 102400/306969 of epoch 0, loss 0.462820, accuracy 78.330 %, best 78.330 %
Finished training it 103424/306969 of epoch 0, 12.41 ms/it, loss 0.454728, accuracy 78.896 %
Finished training it 104448/306969 of epoch 0, 12.42 ms/it, loss 0.456291, accuracy 78.722 %
Finished training it 105472/306969 of epoch 0, 12.40 ms/it, loss 0.459338, accuracy 78.545 %
Finished training it 106496/306969 of epoch 0, 12.41 ms/it, loss 0.453037, accuracy 78.877 %
Finished training it 107520/306969 of epoch 0, 12.39 ms/it, loss 0.457130, accuracy 78.701 %
Finished training it 108544/306969 of epoch 0, 12.39 ms/it, loss 0.453619, accuracy 78.973 %
Finished training it 109568/306969 of epoch 0, 12.39 ms/it, loss 0.457117, accuracy 78.805 %
Finished training it 110592/306969 of epoch 0, 12.39 ms/it, loss 0.458262, accuracy 78.642 %
Finished training it 111616/306969 of epoch 0, 12.40 ms/it, loss 0.454694, accuracy 78.915 %
Finished training it 112640/306969 of epoch 0, 12.41 ms/it, loss 0.456937, accuracy 78.650 %
Testing at - 112640/306969 of epoch 0, loss 0.464061, accuracy 78.243 %, best 78.330 %
Finished training it 113664/306969 of epoch 0, 12.40 ms/it, loss 0.459599, accuracy 78.438 %
Finished training it 114688/306969 of epoch 0, 12.40 ms/it, loss 0.458996, accuracy 78.546 %
Finished training it 115712/306969 of epoch 0, 12.38 ms/it, loss 0.456198, accuracy 78.719 %
Finished training it 116736/306969 of epoch 0, 12.39 ms/it, loss 0.456989, accuracy 78.634 %
Finished training it 117760/306969 of epoch 0, 12.40 ms/it, loss 0.456059, accuracy 78.770 %
Finished training it 118784/306969 of epoch 0, 12.39 ms/it, loss 0.454043, accuracy 78.961 %
Finished training it 119808/306969 of epoch 0, 12.38 ms/it, loss 0.456724, accuracy 78.747 %
Finished training it 120832/306969 of epoch 0, 12.38 ms/it, loss 0.456730, accuracy 78.568 %
Finished training it 121856/306969 of epoch 0, 12.38 ms/it, loss 0.457170, accuracy 78.796 %
Finished training it 122880/306969 of epoch 0, 12.36 ms/it, loss 0.455415, accuracy 78.706 %
Saving model to saved_models/full
Testing at - 122880/306969 of epoch 0, loss 0.461978, accuracy 78.361 %, best 78.361 %
Finished training it 123904/306969 of epoch 0, 11.95 ms/it, loss 0.457920, accuracy 78.695 %
Finished training it 124928/306969 of epoch 0, 11.93 ms/it, loss 0.453438, accuracy 78.914 %
Finished training it 125952/306969 of epoch 0, 11.94 ms/it, loss 0.454757, accuracy 78.839 %
Finished training it 126976/306969 of epoch 0, 11.93 ms/it, loss 0.455363, accuracy 78.745 %
Finished training it 128000/306969 of epoch 0, 11.95 ms/it, loss 0.456108, accuracy 78.625 %
Finished training it 129024/306969 of epoch 0, 11.94 ms/it, loss 0.457536, accuracy 78.609 %
Finished training it 130048/306969 of epoch 0, 11.94 ms/it, loss 0.455166, accuracy 78.844 %
Finished training it 131072/306969 of epoch 0, 11.92 ms/it, loss 0.457089, accuracy 78.758 %
Finished training it 132096/306969 of epoch 0, 11.95 ms/it, loss 0.460044, accuracy 78.422 %
Finished training it 133120/306969 of epoch 0, 11.94 ms/it, loss 0.455345, accuracy 78.972 %
Saving model to saved_models/full
Testing at - 133120/306969 of epoch 0, loss 0.459874, accuracy 78.451 %, best 78.451 %
Finished training it 134144/306969 of epoch 0, 11.91 ms/it, loss 0.451970, accuracy 79.058 %
Finished training it 135168/306969 of epoch 0, 11.93 ms/it, loss 0.454669, accuracy 78.769 %
Finished training it 136192/306969 of epoch 0, 11.94 ms/it, loss 0.455030, accuracy 78.752 %
Finished training it 137216/306969 of epoch 0, 11.92 ms/it, loss 0.451438, accuracy 79.110 %
Finished training it 138240/306969 of epoch 0, 11.93 ms/it, loss 0.455659, accuracy 78.727 %
Finished training it 139264/306969 of epoch 0, 11.93 ms/it, loss 0.455513, accuracy 78.844 %
Finished training it 140288/306969 of epoch 0, 11.93 ms/it, loss 0.454956, accuracy 78.885 %
Finished training it 141312/306969 of epoch 0, 11.92 ms/it, loss 0.453384, accuracy 78.908 %
Finished training it 142336/306969 of epoch 0, 11.93 ms/it, loss 0.451496, accuracy 79.105 %
Finished training it 143360/306969 of epoch 0, 11.93 ms/it, loss 0.453926, accuracy 78.955 %
Testing at - 143360/306969 of epoch 0, loss 0.460340, accuracy 78.416 %, best 78.451 %
Finished training it 144384/306969 of epoch 0, 10.24 ms/it, loss 0.456001, accuracy 78.712 %
Finished training it 145408/306969 of epoch 0, 10.20 ms/it, loss 0.455323, accuracy 78.835 %
Finished training it 146432/306969 of epoch 0, 10.22 ms/it, loss 0.453022, accuracy 78.932 %
Finished training it 147456/306969 of epoch 0, 10.21 ms/it, loss 0.453810, accuracy 78.847 %
Finished training it 148480/306969 of epoch 0, 10.23 ms/it, loss 0.454684, accuracy 78.857 %
Finished training it 149504/306969 of epoch 0, 10.23 ms/it, loss 0.452197, accuracy 78.935 %
Finished training it 150528/306969 of epoch 0, 11.73 ms/it, loss 0.455867, accuracy 78.771 %
Finished training it 151552/306969 of epoch 0, 11.89 ms/it, loss 0.454397, accuracy 78.757 %
Finished training it 152576/306969 of epoch 0, 11.90 ms/it, loss 0.455161, accuracy 78.727 %
Finished training it 153600/306969 of epoch 0, 11.72 ms/it, loss 0.450400, accuracy 79.070 %
Testing at - 153600/306969 of epoch 0, loss 0.462199, accuracy 78.313 %, best 78.451 %
Finished training it 154624/306969 of epoch 0, 11.02 ms/it, loss 0.451247, accuracy 79.043 %
Finished training it 155648/306969 of epoch 0, 12.37 ms/it, loss 0.450061, accuracy 79.092 %
Finished training it 156672/306969 of epoch 0, 12.38 ms/it, loss 0.452045, accuracy 78.949 %
Finished training it 157696/306969 of epoch 0, 12.36 ms/it, loss 0.451792, accuracy 78.989 %
Finished training it 158720/306969 of epoch 0, 12.36 ms/it, loss 0.453575, accuracy 78.915 %
Finished training it 159744/306969 of epoch 0, 12.36 ms/it, loss 0.452314, accuracy 79.006 %
Finished training it 160768/306969 of epoch 0, 12.35 ms/it, loss 0.453075, accuracy 78.945 %
Finished training it 161792/306969 of epoch 0, 12.35 ms/it, loss 0.452596, accuracy 78.951 %
Finished training it 162816/306969 of epoch 0, 12.35 ms/it, loss 0.452868, accuracy 78.926 %
Finished training it 163840/306969 of epoch 0, 12.39 ms/it, loss 0.451745, accuracy 79.070 %
Saving model to saved_models/full
Testing at - 163840/306969 of epoch 0, loss 0.458387, accuracy 78.567 %, best 78.567 %
Finished training it 164864/306969 of epoch 0, 11.93 ms/it, loss 0.451567, accuracy 78.973 %
Finished training it 165888/306969 of epoch 0, 11.95 ms/it, loss 0.453124, accuracy 78.912 %
Finished training it 166912/306969 of epoch 0, 11.94 ms/it, loss 0.451022, accuracy 78.967 %
Finished training it 167936/306969 of epoch 0, 11.94 ms/it, loss 0.455225, accuracy 78.656 %
Finished training it 168960/306969 of epoch 0, 11.92 ms/it, loss 0.452421, accuracy 78.950 %
Finished training it 169984/306969 of epoch 0, 11.94 ms/it, loss 0.456123, accuracy 78.842 %
Finished training it 171008/306969 of epoch 0, 11.93 ms/it, loss 0.453513, accuracy 78.844 %
Finished training it 172032/306969 of epoch 0, 11.92 ms/it, loss 0.452515, accuracy 78.952 %
Finished training it 173056/306969 of epoch 0, 11.92 ms/it, loss 0.452210, accuracy 79.053 %
Finished training it 174080/306969 of epoch 0, 11.92 ms/it, loss 0.452621, accuracy 79.108 %
Testing at - 174080/306969 of epoch 0, loss 0.458228, accuracy 78.551 %, best 78.567 %
Finished training it 175104/306969 of epoch 0, 11.57 ms/it, loss 0.453182, accuracy 78.873 %
Finished training it 176128/306969 of epoch 0, 11.96 ms/it, loss 0.455046, accuracy 78.748 %
Finished training it 177152/306969 of epoch 0, 11.95 ms/it, loss 0.451511, accuracy 79.041 %
Finished training it 178176/306969 of epoch 0, 11.94 ms/it, loss 0.451760, accuracy 79.023 %
Finished training it 179200/306969 of epoch 0, 11.95 ms/it, loss 0.451928, accuracy 78.867 %
Finished training it 180224/306969 of epoch 0, 11.95 ms/it, loss 0.451144, accuracy 78.928 %
Finished training it 181248/306969 of epoch 0, 11.95 ms/it, loss 0.452380, accuracy 78.866 %
Finished training it 182272/306969 of epoch 0, 11.95 ms/it, loss 0.451260, accuracy 78.925 %
Finished training it 183296/306969 of epoch 0, 11.94 ms/it, loss 0.453293, accuracy 78.793 %
Finished training it 184320/306969 of epoch 0, 11.94 ms/it, loss 0.452464, accuracy 78.880 %
Saving model to saved_models/full
Testing at - 184320/306969 of epoch 0, loss 0.457483, accuracy 78.579 %, best 78.579 %
Finished training it 185344/306969 of epoch 0, 11.97 ms/it, loss 0.450958, accuracy 78.987 %
Finished training it 186368/306969 of epoch 0, 11.92 ms/it, loss 0.452702, accuracy 78.969 %
Finished training it 187392/306969 of epoch 0, 11.92 ms/it, loss 0.451732, accuracy 79.034 %
Finished training it 188416/306969 of epoch 0, 11.93 ms/it, loss 0.451960, accuracy 78.949 %
Finished training it 189440/306969 of epoch 0, 11.93 ms/it, loss 0.452330, accuracy 78.848 %
Finished training it 190464/306969 of epoch 0, 11.94 ms/it, loss 0.453351, accuracy 78.990 %
Finished training it 191488/306969 of epoch 0, 11.93 ms/it, loss 0.452367, accuracy 78.998 %
Finished training it 192512/306969 of epoch 0, 11.95 ms/it, loss 0.451619, accuracy 79.028 %
Finished training it 193536/306969 of epoch 0, 11.94 ms/it, loss 0.453125, accuracy 78.887 %
Finished training it 194560/306969 of epoch 0, 11.95 ms/it, loss 0.452590, accuracy 78.875 %
Saving model to saved_models/full
Testing at - 194560/306969 of epoch 0, loss 0.457412, accuracy 78.581 %, best 78.581 %
Finished training it 195584/306969 of epoch 0, 11.93 ms/it, loss 0.454559, accuracy 78.899 %
Finished training it 196608/306969 of epoch 0, 11.93 ms/it, loss 0.451642, accuracy 78.951 %
Finished training it 197632/306969 of epoch 0, 11.89 ms/it, loss 0.451317, accuracy 79.049 %
Finished training it 198656/306969 of epoch 0, 11.91 ms/it, loss 0.449303, accuracy 79.224 %
Finished training it 199680/306969 of epoch 0, 11.91 ms/it, loss 0.452020, accuracy 78.959 %
Finished training it 200704/306969 of epoch 0, 11.92 ms/it, loss 0.451697, accuracy 78.982 %
Finished training it 201728/306969 of epoch 0, 11.93 ms/it, loss 0.449132, accuracy 79.169 %
Finished training it 202752/306969 of epoch 0, 11.94 ms/it, loss 0.451546, accuracy 78.843 %
Finished training it 203776/306969 of epoch 0, 11.93 ms/it, loss 0.452178, accuracy 78.992 %
Finished training it 204800/306969 of epoch 0, 11.69 ms/it, loss 0.450067, accuracy 79.128 %
Saving model to saved_models/full
Testing at - 204800/306969 of epoch 0, loss 0.456673, accuracy 78.621 %, best 78.621 %
Finished training it 205824/306969 of epoch 0, 11.95 ms/it, loss 0.450122, accuracy 79.079 %
Finished training it 206848/306969 of epoch 0, 11.93 ms/it, loss 0.453976, accuracy 78.835 %
Finished training it 207872/306969 of epoch 0, 11.92 ms/it, loss 0.451031, accuracy 78.982 %
Finished training it 208896/306969 of epoch 0, 11.96 ms/it, loss 0.450316, accuracy 79.088 %
Finished training it 209920/306969 of epoch 0, 11.93 ms/it, loss 0.453073, accuracy 78.896 %
Finished training it 210944/306969 of epoch 0, 11.95 ms/it, loss 0.452165, accuracy 79.129 %
Finished training it 211968/306969 of epoch 0, 12.39 ms/it, loss 0.453290, accuracy 78.928 %
Finished training it 212992/306969 of epoch 0, 12.39 ms/it, loss 0.449771, accuracy 79.112 %
Finished training it 214016/306969 of epoch 0, 12.40 ms/it, loss 0.454173, accuracy 78.840 %
Finished training it 215040/306969 of epoch 0, 12.40 ms/it, loss 0.450346, accuracy 79.042 %
Testing at - 215040/306969 of epoch 0, loss 0.459763, accuracy 78.480 %, best 78.621 %
Finished training it 216064/306969 of epoch 0, 10.25 ms/it, loss 0.452908, accuracy 78.963 %
Finished training it 217088/306969 of epoch 0, 10.27 ms/it, loss 0.449518, accuracy 79.188 %
Finished training it 218112/306969 of epoch 0, 10.24 ms/it, loss 0.452640, accuracy 78.841 %
Finished training it 219136/306969 of epoch 0, 10.27 ms/it, loss 0.451131, accuracy 79.039 %
Finished training it 220160/306969 of epoch 0, 10.25 ms/it, loss 0.452331, accuracy 78.835 %
Finished training it 221184/306969 of epoch 0, 10.26 ms/it, loss 0.449186, accuracy 79.150 %
Finished training it 222208/306969 of epoch 0, 10.23 ms/it, loss 0.451700, accuracy 78.951 %
Finished training it 223232/306969 of epoch 0, 10.28 ms/it, loss 0.450603, accuracy 79.086 %
Finished training it 224256/306969 of epoch 0, 10.25 ms/it, loss 0.451323, accuracy 79.102 %
Finished training it 225280/306969 of epoch 0, 10.26 ms/it, loss 0.450769, accuracy 79.049 %
Saving model to saved_models/full
Testing at - 225280/306969 of epoch 0, loss 0.456055, accuracy 78.659 %, best 78.659 %
Finished training it 226304/306969 of epoch 0, 11.96 ms/it, loss 0.449591, accuracy 79.030 %
Finished training it 227328/306969 of epoch 0, 11.93 ms/it, loss 0.448948, accuracy 79.073 %
Finished training it 228352/306969 of epoch 0, 11.91 ms/it, loss 0.453039, accuracy 78.913 %
Finished training it 229376/306969 of epoch 0, 11.92 ms/it, loss 0.450072, accuracy 78.929 %
Finished training it 230400/306969 of epoch 0, 11.93 ms/it, loss 0.451019, accuracy 79.153 %
Finished training it 231424/306969 of epoch 0, 11.90 ms/it, loss 0.451086, accuracy 79.066 %
Finished training it 232448/306969 of epoch 0, 11.91 ms/it, loss 0.448580, accuracy 79.313 %
Finished training it 233472/306969 of epoch 0, 11.94 ms/it, loss 0.450881, accuracy 79.098 %
Finished training it 234496/306969 of epoch 0, 11.93 ms/it, loss 0.446800, accuracy 79.324 %
Finished training it 235520/306969 of epoch 0, 11.92 ms/it, loss 0.448860, accuracy 79.123 %
Saving model to saved_models/full
Testing at - 235520/306969 of epoch 0, loss 0.455819, accuracy 78.675 %, best 78.675 %
